"year","age","male","educ","log_nrooms","log_landval","n_business","prop_hhmig","prop_cmig","log_npop","prop_self","prop_agri","prop_lessminwage"
1989,47,1,6,1.098612,0,0,0.6666667,0.1654624,9.305651,0.3807,0.4415,13.40105
1973,39,1,4,0,0,0,0.25,0.0317919,8.699514,0.353,0.55585,15.62987
1975,45,0,3,0,0,0,0.5,0.0375723,8.699514,0.353,0.55585,14.75543
1980,52,0,3,0,0,0,0.75,0.074422,9.305651,0.3807,0.4415,13.73002
1990,21,1,9,1.386294,0,0,0,0.1878613,9.392662,0.3648,0.32715,13.18839
1976,18,0,6,0,0,0,0.2,0.0469653,8.699514,0.353,0.55585,14.82917
1977,18,1,6,0,0,0,0.4,0.0541908,8.699514,0.353,0.55585,14.94673
1983,15,1,6,0,0,0,0.6,0.0989884,9.305651,0.3807,0.4415,13.93506
1983,17,1,11,1.94591,0,0,1,0.0989884,9.305651,0.3807,0.4415,13.93506
1990,24,1,5,1.386294,0,0,0,0.1878613,9.392662,0.3648,0.32715,13.18839
1968,18,1,3,0,0,0,0,0.0202312,7.600903,0.4653,0.6488,14.54793
1975,19,1,13,0,10.01547,0,0,0.0375723,8.699514,0.353,0.55585,14.75543
1982,19,0,6,0,10.01547,0,0.5,0.0895954,9.305651,0.3807,0.4415,13.776
1982,19,1,13,0,0,0,0,0.0895954,9.305651,0.3807,0.4415,13.776
1986,20,0,12,0,0,0,0.5,0.1264451,9.305651,0.3807,0.4415,13.90484
1981,20,1,11,0,0,0,0,0.083815,9.305651,0.3807,0.4415,13.62066
1987,26,0,18,0,0,0,0.5,0.1358382,9.305651,0.3807,0.4415,13.67292
1969,28,0,4,0,0,0,0.5,0.0223988,7.600903,0.4653,0.6488,14.63935
1979,18,0,5,0,0,0,0,0.0671965,8.699514,0.353,0.55585,14.56347
1986,20,1,9,0,0,0,0.5,0.1264451,9.305651,0.3807,0.4415,13.90484
1990,22,0,14,0,9.361581,0,0,0.1878613,9.392662,0.3648,0.32715,13.18839
1990,29,1,12,0,9.361581,0,1,0.1878613,9.392662,0.3648,0.32715,13.18839
1984,20,1,6,0,0,0,0,0.1054913,9.305651,0.3807,0.4415,13.8887
1988,23,0,11,0,0,0,0.5,0.1473988,9.305651,0.3807,0.4415,13.52272
1982,20,1,11,0,0,0,0,0.0895954,9.305651,0.3807,0.4415,13.776
1985,18,1,9,1.609438,0,0,0,0.1134393,9.305651,0.3807,0.4415,13.7792
1989,22,0,11,1.609438,0,0,0.5,0.1654624,9.305651,0.3807,0.4415,13.40105
1977,17,1,5,0,0,0,0,0.0541908,8.699514,0.353,0.55585,14.94673
1986,24,1,16,1.609438,0,0,0,0.1264451,9.305651,0.3807,0.4415,13.90484
1989,26,0,11,1.609438,0,0,0.5,0.1654624,9.305651,0.3807,0.4415,13.40105
1989,24,1,16,0,0,0,0,0.1654624,9.305651,0.3807,0.4415,13.40105
1991,22,0,16,0,0,0,0.5,0.2124278,9.392662,0.3648,0.32715,13.11097
1988,22,1,6,0,9.841122,0,0,0.1473988,9.305651,0.3807,0.4415,13.52272
1989,21,0,6,0,9.841122,0,0.5,0.1654624,9.305651,0.3807,0.4415,13.40105
1973,29,1,3,0,0,0,0,0.0317919,8.699514,0.353,0.55585,15.62987
1976,27,0,4,0,0,0,0.5,0.0469653,8.699514,0.353,0.55585,14.82917
1975,18,1,4,0,0,0,0,0.0375723,8.699514,0.353,0.55585,14.75543
1987,21,0,6,0,0,0,0.5,0.1358382,9.305651,0.3807,0.4415,13.67292
1978,23,1,13,0,0,0,0,0.058526,8.699514,0.353,0.55585,14.94865
1979,17,0,6,0,0,0,0.5,0.0671965,8.699514,0.353,0.55585,14.56347
1977,22,1,13,0,0,0,0,0.0541908,8.699514,0.353,0.55585,14.94673
1980,18,0,11,0,0,0,0.5,0.074422,9.305651,0.3807,0.4415,13.73002
1980,18,1,11,1.609438,0,1,0,0.074422,9.305651,0.3807,0.4415,13.73002
1985,46,0,6,1.609438,0,1,0.1428571,0.1134393,9.305651,0.3807,0.4415,13.7792
1988,16,1,9,1.609438,0,0,0.5714286,0.1473988,9.305651,0.3807,0.4415,13.52272
1988,19,1,9,1.609438,0,0,0.2857143,0.1473988,9.305651,0.3807,0.4415,13.52272
1989,25,1,7,1.609438,0,0,0.5714286,0.1654624,9.305651,0.3807,0.4415,13.40105
1990,17,0,9,1.609438,0,0,0.7142857,0.1878613,9.392662,0.3648,0.32715,13.18839
1991,15,0,9,1.609438,0,0,0.8571429,0.2124278,9.392662,0.3648,0.32715,13.11097
1980,18,1,11,0,0,0,0,0.074422,9.305651,0.3807,0.4415,13.73002
1981,18,0,12,0,0,0,0.5,0.083815,9.305651,0.3807,0.4415,13.62066
1970,17,1,6,0,0,0,0,0.0345763,9.21034,0.4693,0.67755,14.69026
1976,22,0,1,0,0,0,0.5,0.0684746,9.21034,0.4693,0.67755,14.82917
1970,26,1,13,0,0,0,0,0.0345763,9.21034,0.4693,0.67755,14.69026
1972,34,1,1,0,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1979,24,1,5,0,0,0,0.8,0.0861017,9.21034,0.4693,0.67755,14.56347
1979,21,0,5,0,0,0,0.8,0.0861017,9.21034,0.4693,0.67755,14.56347
1979,34,0,4,0,0,0,0.8,0.0861017,9.21034,0.4693,0.67755,14.56347
1979,30,0,4,0,0,0,0,0.0861017,9.21034,0.4693,0.67755,14.56347
1985,34,1,5,0,0,0,0.8,0.1335593,9.392662,0.5962,0.48855,13.7792
1976,18,1,9,0,0,0,0,0.0684746,9.21034,0.4693,0.67755,14.82917
1970,22,1,6,1.791759,0,1,0,0.0345763,9.21034,0.4693,0.67755,14.69026
1985,19,1,10,0,0,0,0.3333333,0.1335593,9.392662,0.5962,0.48855,13.7792
1987,18,1,9,1.791759,0,0,0.6666667,0.1532203,9.392662,0.5962,0.48855,13.67292
1982,17,1,4,1.94591,0,1,0,0.1098305,9.392662,0.5962,0.48855,13.776
1986,18,1,9,0,0,0,0.25,0.1444068,9.392662,0.5962,0.48855,13.90484
1988,24,1,12,1.94591,0,0,1,0.1572881,9.392662,0.5962,0.48855,13.52272
1988,16,1,9,2.564949,0,0,0.5,0.1572881,9.392662,0.5962,0.48855,13.52272
1981,38,1,0,0,0,0,0,0.1050847,9.392662,0.5962,0.48855,13.62066
1978,24,1,1,0,0,0,0,0.0779661,9.21034,0.4693,0.67755,14.94865
1984,21,1,2,0,0,0,0,0.1233898,9.392662,0.5962,0.48855,13.8887
1986,22,1,2,0,0,0,0,0.1444068,9.392662,0.5962,0.48855,13.90484
1983,24,1,6,2.079442,10.78555,0,0,0.1186441,9.392662,0.5962,0.48855,13.93506
1986,30,1,6,1.098612,0,0,0,0.1444068,9.392662,0.5962,0.48855,13.90484
1973,18,1,4,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1986,16,1,4,0,0,0,0,0.1444068,9.392662,0.5962,0.48855,13.90484
1985,22,1,12,1.609438,12.01149,2,1,0.1335593,9.392662,0.5962,0.48855,13.7792
1985,24,1,6,1.609438,12.01149,2,0,0.1335593,9.392662,0.5962,0.48855,13.7792
1976,21,1,6,0,0,0,0,0.0684746,9.21034,0.4693,0.67755,14.82917
1978,43,1,6,2.197225,0,0,0,0.0779661,9.21034,0.4693,0.67755,14.94865
1969,21,1,4,0,0,0,0.2,0.0318644,9.10498,0.5413,0.6076,14.63935
1975,26,1,4,0,0,0,0.4,0.0569492,9.21034,0.4693,0.67755,14.75543
1976,22,1,1,0,0,0,0.6,0.0684746,9.21034,0.4693,0.67755,14.82917
1978,31,1,4,0,0,0,0.8,0.0779661,9.21034,0.4693,0.67755,14.94865
1985,23,1,13,0,0,0,0,0.1335593,9.392662,0.5962,0.48855,13.7792
1979,25,1,0,1.609438,0,1,0.3333333,0.0861017,9.21034,0.4693,0.67755,14.56347
1986,20,1,1,1.609438,0,1,0.6666667,0.1444068,9.392662,0.5962,0.48855,13.90484
1990,40,1,16,1.609438,0,0,0,0.1667797,9.952278,0.3603,0.2996,13.18839
1990,37,1,0,1.386294,0,0,1,0.1667797,9.952278,0.3603,0.2996,13.18839
1990,41,1,0,1.386294,0,0,0,0.1667797,9.952278,0.3603,0.2996,13.18839
1970,22,1,6,0,0,0,0.25,0.0345763,9.21034,0.4693,0.67755,14.69026
1975,21,1,6,1.609438,9.50467,0,0.5,0.0569492,9.21034,0.4693,0.67755,14.75543
1981,19,1,6,1.609438,9.50467,0,0.75,0.1050847,9.392662,0.5962,0.48855,13.62066
1975,23,0,6,0,0,0,0,0.0569492,9.21034,0.4693,0.67755,14.75543
1975,19,1,2,0,0,0,0.5,0.0569492,9.21034,0.4693,0.67755,14.75543
1977,15,1,6,0,0,0,0.5,0.0745763,9.21034,0.4693,0.67755,14.94673
1982,23,1,6,0,0,0,0.75,0.1098305,9.392662,0.5962,0.48855,13.776
1984,17,1,9,0,0,0,0.3333333,0.1233898,9.392662,0.5962,0.48855,13.8887
1989,18,1,11,0,0,0,0.6666667,0.1633898,9.392662,0.5962,0.48855,13.40105
1984,21,1,12,0.6931472,8.993895,0,0.5,0.1233898,9.392662,0.5962,0.48855,13.8887
1973,15,1,1,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1980,20,0,6,0,0,0,0,0.0949153,9.392662,0.5962,0.48855,13.73002
1969,16,1,0,0,0,0,0.5,0.0318644,9.10498,0.5413,0.6076,14.63935
1988,16,1,3,0,0,0,0.5,0.1572881,9.392662,0.5962,0.48855,13.52272
1978,22,1,6,0,0,0,0,0.0779661,9.21034,0.4693,0.67755,14.94865
1975,16,1,7,0,0,0,0,0.0569492,9.21034,0.4693,0.67755,14.75543
1979,16,1,9,0,0,0,0,0.0861017,9.21034,0.4693,0.67755,14.56347
1977,24,1,9,1.791759,0,0,0,0.0745763,9.21034,0.4693,0.67755,14.94673
1980,31,1,12,1.791759,0,0,0.5,0.0949153,9.392662,0.5962,0.48855,13.73002
1982,26,1,8,0,0,0,0,0.1098305,9.392662,0.5962,0.48855,13.776
1972,20,1,6,1.94591,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1978,19,1,0,0,0,1,0,0.0779661,9.21034,0.4693,0.67755,14.94865
1980,26,0,0,0,0,1,0.25,0.0949153,9.392662,0.5962,0.48855,13.73002
1983,17,0,0,1.94591,0,1,0.5,0.1186441,9.392662,0.5962,0.48855,13.93506
1983,20,1,0,1.94591,0,1,1,0.1186441,9.392662,0.5962,0.48855,13.93506
1972,17,1,9,0,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1980,21,1,6,0,0,1,0,0.0949153,9.392662,0.5962,0.48855,13.73002
1978,20,0,6,0,0,0,0.2,0.0779661,9.21034,0.4693,0.67755,14.94865
1980,25,0,6,2.197225,0,0,0.4,0.0949153,9.392662,0.5962,0.48855,13.73002
1986,23,0,16,2.197225,0,0,0.6,0.1444068,9.392662,0.5962,0.48855,13.90484
1990,22,0,9,2.197225,0,0,0.8,0.1667797,9.952278,0.3603,0.2996,13.18839
1974,17,1,3,0,0,0,0,0.0549153,9.21034,0.4693,0.67755,14.87976
1982,26,1,6,2.302585,0,1,0,0.1098305,9.392662,0.5962,0.48855,13.776
1984,18,1,9,2.302585,0,1,0.5,0.1233898,9.392662,0.5962,0.48855,13.8887
1970,20,1,6,0,0,0,0,0.0345763,9.21034,0.4693,0.67755,14.69026
1979,18,1,7,0,0,0,0,0.0861017,9.21034,0.4693,0.67755,14.56347
1985,29,0,6,0,0,0,0,0.1335593,9.392662,0.5962,0.48855,13.7792
1974,15,1,3,0,0,1,0.2,0.0549153,9.21034,0.4693,0.67755,14.87976
1976,16,1,6,0,0,0,0.4,0.0684746,9.21034,0.4693,0.67755,14.82917
1980,16,1,5,1.791759,0,0,0.6,0.0949153,9.392662,0.5962,0.48855,13.73002
1990,16,1,9,1.791759,0,0,0.8,0.1667797,9.952278,0.3603,0.2996,13.18839
1982,28,1,9,1.386294,0,0,0,0.1098305,9.392662,0.5962,0.48855,13.776
1975,25,0,6,1.791759,0,0,0.1666667,0.0569492,9.21034,0.4693,0.67755,14.75543
1976,20,1,6,1.791759,0,0,0.3333333,0.0684746,9.21034,0.4693,0.67755,14.82917
1976,24,1,6,1.791759,0,0,0.6666667,0.0684746,9.21034,0.4693,0.67755,14.82917
1979,15,1,6,1.791759,0,0,0.6666667,0.0861017,9.21034,0.4693,0.67755,14.56347
1988,40,1,6,1.791759,0,0,0.8333333,0.1572881,9.392662,0.5962,0.48855,13.52272
1977,40,1,6,1.609438,0,0,0,0.0745763,9.21034,0.4693,0.67755,14.94673
1988,26,1,0,0.6931472,0,0,0,0.1572881,9.392662,0.5962,0.48855,13.52272
1990,42,1,1,1.386294,0,0,0,0.1667797,9.952278,0.3603,0.2996,13.18839
1981,16,1,4,0,0,0,0,0.1050847,9.392662,0.5962,0.48855,13.62066
1972,28,1,0,0,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1975,28,1,5,0,0,0,0,0.0569492,9.21034,0.4693,0.67755,14.75543
1990,20,1,9,0,0,0,0.5,0.1667797,9.952278,0.3603,0.2996,13.18839
1984,16,1,6,0,0,0,0.5,0.1233898,9.392662,0.5962,0.48855,13.8887
1968,17,1,8,0,0,0,0,0.0277966,9.10498,0.5413,0.6076,14.54793
1989,18,1,12,0,0,0,0.5,0.1633898,9.392662,0.5962,0.48855,13.40105
1973,17,1,0,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1971,15,1,1,0,0,0,0,0.040678,9.21034,0.4693,0.67755,14.96652
1973,33,1,3,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1985,21,1,6,0,9.281546,0,0.3333333,0.1335593,9.392662,0.5962,0.48855,13.7792
1988,22,1,6,1.791759,9.281546,0,0.6666667,0.1572881,9.392662,0.5962,0.48855,13.52272
1981,27,1,6,0,0,0,0,0.1050847,9.392662,0.5962,0.48855,13.62066
1984,15,1,5,0,0,0,0,0.1233898,9.392662,0.5962,0.48855,13.8887
1975,29,1,3,0,0,0,0,0.0569492,9.21034,0.4693,0.67755,14.75543
1984,17,1,9,0,0,0,0.5,0.1233898,9.392662,0.5962,0.48855,13.8887
1985,18,1,4,1.94591,0,0,0.5,0.1335593,9.392662,0.5962,0.48855,13.7792
1985,33,1,6,0,0,0,0.5,0.1335593,9.392662,0.5962,0.48855,13.7792
1968,22,1,3,0,0,0,0,0.0277966,9.10498,0.5413,0.6076,14.54793
1983,15,1,9,0,0,0,0.5,0.1186441,9.392662,0.5962,0.48855,13.93506
1972,35,1,6,0,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1986,20,1,12,0,0,0,0.3333333,0.1444068,9.392662,0.5962,0.48855,13.90484
1987,18,1,12,2.302585,0,1,0.6666667,0.1532203,9.392662,0.5962,0.48855,13.67292
1968,20,1,6,0,0,0,0,0.0277966,9.10498,0.5413,0.6076,14.54793
1981,27,1,10,2.079442,0,0,0,0.1050847,9.392662,0.5962,0.48855,13.62066
1986,34,1,6,2.079442,0,0,0.5,0.1444068,9.392662,0.5962,0.48855,13.90484
1972,15,1,6,1.609438,0,0,0.25,0.0413559,9.21034,0.4693,0.67755,15.65455
1975,16,1,3,1.609438,0,0,0.5,0.0569492,9.21034,0.4693,0.67755,14.75543
1984,19,0,6,1.609438,0,0,0.75,0.1233898,9.392662,0.5962,0.48855,13.8887
1989,21,1,6,0,0,0,0.5,0.1633898,9.392662,0.5962,0.48855,13.40105
1985,22,1,6,1.791759,0,0,0.3333333,0.1335593,9.392662,0.5962,0.48855,13.7792
1987,29,1,6,1.791759,0,0,0.6666667,0.1532203,9.392662,0.5962,0.48855,13.67292
1980,18,1,9,0,10.60323,0,0.5,0.0949153,9.392662,0.5962,0.48855,13.73002
1968,24,1,9,0,0,0,0,0.0277966,9.10498,0.5413,0.6076,14.54793
1970,15,1,6,0,0,0,0.1666667,0.0345763,9.21034,0.4693,0.67755,14.69026
1975,17,1,5,0,0,1,0.3333333,0.0569492,9.21034,0.4693,0.67755,14.75543
1981,21,1,5,0,0,1,0.5,0.1050847,9.392662,0.5962,0.48855,13.62066
1984,23,1,5,1.94591,0,0,0.6666667,0.1233898,9.392662,0.5962,0.48855,13.8887
1984,21,1,5,1.94591,0,0,1,0.1233898,9.392662,0.5962,0.48855,13.8887
1982,37,0,0,1.609438,0,0,0,0.1098305,9.392662,0.5962,0.48855,13.776
1989,19,1,6,1.609438,0,0,0.25,0.1633898,9.392662,0.5962,0.48855,13.40105
1990,24,1,0,1.609438,0,1,0.5,0.1667797,9.952278,0.3603,0.2996,13.18839
1984,23,1,8,0,0,0,0,0.1233898,9.392662,0.5962,0.48855,13.8887
1975,18,1,9,0,0,0,0.1666667,0.0569492,9.21034,0.4693,0.67755,14.75543
1980,19,1,8,1.791759,0,0,0.3333333,0.0949153,9.392662,0.5962,0.48855,13.73002
1982,16,1,9,1.791759,0,0,0.5,0.1098305,9.392662,0.5962,0.48855,13.776
1986,23,1,13,1.791759,0,0,0.6666667,0.1444068,9.392662,0.5962,0.48855,13.90484
1989,21,1,12,1.791759,0,0,0.8333333,0.1633898,9.392662,0.5962,0.48855,13.40105
1969,18,1,1,0,0,0,0,0.0318644,9.10498,0.5413,0.6076,14.63935
1985,22,1,12,0,0,0,0.5,0.1335593,9.392662,0.5962,0.48855,13.7792
1984,21,1,3,1.386294,0,0,0,0.1233898,9.392662,0.5962,0.48855,13.8887
1972,18,1,0,0,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1984,21,1,4,0,0,0,0,0.1233898,9.392662,0.5962,0.48855,13.8887
1986,33,1,6,0,0,1,0,0.1444068,9.392662,0.5962,0.48855,13.90484
1968,15,1,6,1.386294,0,0,0,0.0277966,9.10498,0.5413,0.6076,14.54793
1976,20,1,6,1.386294,0,0,0.2,0.0684746,9.21034,0.4693,0.67755,14.82917
1977,23,1,6,1.386294,0,0,0.4,0.0745763,9.21034,0.4693,0.67755,14.94673
1978,16,1,6,1.386294,0,0,0.6,0.0779661,9.21034,0.4693,0.67755,14.94865
1986,41,1,6,1.386294,0,0,0.8,0.1444068,9.392662,0.5962,0.48855,13.90484
1983,15,1,6,1.791759,0,0,0,0.1186441,9.392662,0.5962,0.48855,13.93506
1978,16,1,3,0,0,0,0,0.0779661,9.21034,0.4693,0.67755,14.94865
1983,19,1,12,0,0,0,0,0.1186441,9.392662,0.5962,0.48855,13.93506
1978,23,1,0,1.386294,0,0,0,0.0779661,9.21034,0.4693,0.67755,14.94865
1972,17,0,6,0,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1975,19,1,6,0,0,0,0,0.0569492,9.21034,0.4693,0.67755,14.75543
1984,27,1,3,0,0,0,0,0.1233898,9.392662,0.5962,0.48855,13.8887
1975,22,1,3,0,10.53424,0,0.25,0.0569492,9.21034,0.4693,0.67755,14.75543
1984,26,1,6,0,10.53424,0,0.5,0.1233898,9.392662,0.5962,0.48855,13.8887
1985,23,1,6,1.94591,10.53424,0,0.75,0.1335593,9.392662,0.5962,0.48855,13.7792
1986,23,1,6,0,0,0,0,0.1444068,9.392662,0.5962,0.48855,13.90484
1979,19,1,6,0,0,0,0,0.0861017,9.21034,0.4693,0.67755,14.56347
1975,19,1,2,1.94591,0,0,0.6,0.0569492,9.21034,0.4693,0.67755,14.75543
1975,21,1,0,1.94591,0,0,0.6,0.0569492,9.21034,0.4693,0.67755,14.75543
1975,23,1,0,1.94591,0,0,0,0.0569492,9.21034,0.4693,0.67755,14.75543
1985,17,1,5,1.94591,0,0,0.6,0.1335593,9.392662,0.5962,0.48855,13.7792
1987,25,1,8,1.94591,0,0,0.8,0.1532203,9.392662,0.5962,0.48855,13.67292
1972,18,1,9,0,0,0,1,0.0413559,9.21034,0.4693,0.67755,15.65455
1972,16,1,6,0,0,0,0,0.0413559,9.21034,0.4693,0.67755,15.65455
1982,31,1,9,1.791759,0,0,0,0.1098305,9.392662,0.5962,0.48855,13.776
1982,20,1,1,0,0,0,0,0.1098305,9.392662,0.5962,0.48855,13.776
1980,16,1,9,0,0,0,0,0.0949153,9.392662,0.5962,0.48855,13.73002
1985,40,1,0,1.098612,0,0,0,0.1335593,9.392662,0.5962,0.48855,13.7792
1978,19,1,4,0,0,1,0.1428571,0.0779661,9.21034,0.4693,0.67755,14.94865
1982,16,1,3,2.079442,0,1,0.2857143,0.1098305,9.392662,0.5962,0.48855,13.776
1982,18,1,6,2.079442,0,1,0.5714286,0.1098305,9.392662,0.5962,0.48855,13.776
1985,20,0,5,2.079442,0,1,0.5714286,0.1335593,9.392662,0.5962,0.48855,13.7792
1987,15,1,6,2.079442,0,1,0.7142857,0.1532203,9.392662,0.5962,0.48855,13.67292
1988,36,1,3,2.079442,0,1,0.8571429,0.1572881,9.392662,0.5962,0.48855,13.52272
1969,20,1,2,0,0,0,0,0.0318644,9.10498,0.5413,0.6076,14.63935
1980,20,1,9,0,0,0,0,0.0949153,9.392662,0.5962,0.48855,13.73002
1979,20,1,9,0,0,0,0,0.0861017,9.21034,0.4693,0.67755,14.56347
1978,19,0,9,0,0,0,0,0.0779661,9.21034,0.4693,0.67755,14.94865
1983,18,1,9,0,0,0,0.5,0.1186441,9.392662,0.5962,0.48855,13.93506
1974,31,1,6,0,0,0,0,0.0549153,9.21034,0.4693,0.67755,14.87976
1976,27,0,8,0,0,0,0.5,0.0684746,9.21034,0.4693,0.67755,14.82917
1979,19,1,7,0,0,0,0,0.0861017,9.21034,0.4693,0.67755,14.56347
1973,18,1,3,0,0,0,0.3333333,0.0481356,9.21034,0.4693,0.67755,15.62987
1981,50,0,2,1.791759,0,0,0.6666667,0.1050847,9.392662,0.5962,0.48855,13.62066
1979,22,0,9,0,0,0,0,0.0861017,9.21034,0.4693,0.67755,14.56347
1973,19,1,6,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1980,24,0,6,0,0,0,0.5,0.0949153,9.392662,0.5962,0.48855,13.73002
1968,21,1,6,0,0,0,0,0.0277966,9.10498,0.5413,0.6076,14.54793
1977,26,0,1,0,0,0,0.5,0.0745763,9.21034,0.4693,0.67755,14.94673
1973,21,1,8,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1987,33,0,10,0,0,0,0.25,0.1532203,9.392662,0.5962,0.48855,13.67292
1988,17,0,11,0,0,0,0.5,0.1572881,9.392662,0.5962,0.48855,13.52272
1991,19,1,8,0,0,0,0.75,0.1742373,9.952278,0.3603,0.2996,13.11097
1980,22,1,6,1.791759,0,0,0,0.0949153,9.392662,0.5962,0.48855,13.73002
1980,18,0,6,1.791759,0,0,1,0.0949153,9.392662,0.5962,0.48855,13.73002
1980,25,0,6,1.791759,0,0,1,0.0949153,9.392662,0.5962,0.48855,13.73002
1980,20,1,6,1.791759,0,0,1,0.0949153,9.392662,0.5962,0.48855,13.73002
1973,17,1,2,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1973,15,1,6,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1978,17,0,6,0,0,0,0.5,0.0779661,9.21034,0.4693,0.67755,14.94865
1973,18,1,6,0,0,0,0,0.0481356,9.21034,0.4693,0.67755,15.62987
1979,22,0,6,0,0,0,0.5,0.0861017,9.21034,0.4693,0.67755,14.56347
1982,17,1,6,0,0,0,0,0.1098305,9.392662,0.5962,0.48855,13.776
1982,15,0,9,0,0,0,0,0.1098305,9.392662,0.5962,0.48855,13.776
1986,18,1,12,0,0,0,0.5,0.1444068,9.392662,0.5962,0.48855,13.90484
1990,21,0,15,0,0,0,0,0.1667797,9.952278,0.3603,0.2996,13.18839
1990,19,0,12,0,0,0,1,0.1667797,9.952278,0.3603,0.2996,13.18839
1970,16,1,6,0,0,0,0,0.0345763,9.21034,0.4693,0.67755,14.69026
1970,16,1,6,0,0,0,1,0.0345763,9.21034,0.4693,0.67755,14.69026
1970,35,0,1,1.609438,0,0,0.3333333,0.0345763,9.21034,0.4693,0.67755,14.69026
1975,19,1,10,0,0,0,0,0.0569492,9.21034,0.4693,0.67755,14.75543
1985,49,1,5,2.197225,0,1,0,0.1335593,9.392662,0.5962,0.48855,13.7792
1988,17,1,6,2.197225,0,1,0.25,0.1572881,9.392662,0.5962,0.48855,13.52272
1990,20,1,6,2.197225,0,1,0.5,0.1667797,9.952278,0.3603,0.2996,13.18839
1991,19,1,6,2.197225,0,1,0.75,0.1742373,9.952278,0.3603,0.2996,13.11097
1980,29,1,6,0,10.19778,1,0,0.0329444,8.699514,0.6991,0.39725,13.73002
1984,34,1,9,0,0,0,0,0.0459849,8.699514,0.6991,0.39725,13.8887
1988,20,1,9,1.609438,0,0,0,0.0741249,8.699514,0.6991,0.39725,13.52272
1980,18,1,1,0,0,0,0.2,0.0329444,8.699514,0.6991,0.39725,13.73002
1981,18,1,1,0,0,0,0.4,0.0377488,8.699514,0.6991,0.39725,13.62066
1982,17,1,0,0,0,0,0.6,0.0425532,8.699514,0.6991,0.39725,13.776
1987,20,1,4,0,0,0,0.8,0.0631434,8.699514,0.6991,0.39725,13.67292
1990,25,1,9,1.791759,0,0,0,0.0974605,8.853665,0.6928,0.27215,13.18839
1979,23,1,3,0,0,0,0,0.0308854,8.517193,0.4767,0.52235,14.56347
1990,25,0,5,1.386294,0,1,0.5,0.0974605,8.853665,0.6928,0.27215,13.18839
1987,39,1,6,0,8.588491,1,0,0.0631434,8.699514,0.6991,0.39725,13.67292
1980,19,1,9,0,0,0,0,0.0329444,8.699514,0.6991,0.39725,13.73002
1977,40,1,3,1.94591,0,0,0,0.0274537,8.517193,0.4767,0.52235,14.94673
1985,18,1,12,1.94591,0,0,0.3333333,0.050103,8.699514,0.6991,0.39725,13.7792
1985,22,1,12,1.94591,0,0,1,0.050103,8.699514,0.6991,0.39725,13.7792
1990,18,1,12,0,0,2,0,0.0974605,8.853665,0.6928,0.27215,13.18839
1978,28,1,9,1.94591,0,0,1,0.0288264,8.517193,0.4767,0.52235,14.94865
1978,22,1,6,1.94591,0,0,1,0.0288264,8.517193,0.4767,0.52235,14.94865
1978,24,1,16,1.94591,0,0,0,0.0288264,8.517193,0.4767,0.52235,14.94865
1989,39,1,6,0,0,1,0,0.0837337,8.699514,0.6991,0.39725,13.40105
1989,23,1,12,1.386294,10.60323,1,0,0.0837337,8.699514,0.6991,0.39725,13.40105
1990,24,1,12,0,0,0,0,0.0974605,8.853665,0.6928,0.27215,13.18839
1990,27,1,9,0.6931472,0,0,0,0.0974605,8.853665,0.6928,0.27215,13.18839
1973,32,1,6,1.94591,0,0,0,0.024022,8.517193,0.4767,0.52235,15.62987
1986,24,1,12,1.94591,0,0,0.3333333,0.0555937,8.699514,0.6991,0.39725,13.90484
1989,25,1,11,1.94591,0,0,0.6666667,0.0837337,8.699514,0.6991,0.39725,13.40105
1986,18,1,12,0,0,0,0.2,0.0555937,8.699514,0.6991,0.39725,13.90484
1987,20,1,12,1.609438,8.588491,2,0.4,0.0631434,8.699514,0.6991,0.39725,13.67292
1987,26,1,17,1.609438,8.588491,2,0.8,0.0631434,8.699514,0.6991,0.39725,13.67292
1989,25,1,12,1.609438,8.588491,2,0.8,0.0837337,8.699514,0.6991,0.39725,13.40105
1985,31,1,6,1.386294,0,0,0,0.050103,8.699514,0.6991,0.39725,13.7792
1985,16,1,6,1.386294,0,0,0.6666667,0.050103,8.699514,0.6991,0.39725,13.7792
1990,44,0,6,1.386294,0,0,0.6666667,0.0974605,8.853665,0.6928,0.27215,13.18839
1989,18,1,9,0,0,0,0,0.0837337,8.699514,0.6991,0.39725,13.40105
1986,38,1,0,0,0,0,0.3333333,0.0555937,8.699514,0.6991,0.39725,13.90484
1989,34,1,0,1.098612,8.993895,0,0.6666667,0.0837337,8.699514,0.6991,0.39725,13.40105
